1.000	0.282
2.000	0.372
3.000	0.384
4.000	0.589
5.000	0.681
6.000	0.799
7.000	0.898
8.000	0.924
9.000	1.047
10.000	1.073
11.000	1.118
12.000	1.236
13.000	1.351
14.000	1.585
15.000	1.618
16.000	1.660
17.000	1.810
18.000	1.876
19.000	2.022
20.000	2.120
21.000	2.192
22.000	2.223
23.000	2.223
24.000	2.302
25.000	2.628
26.000	2.649
27.000	2.719
28.000	2.797
29.000	2.840
30.000	2.852
31.000	2.975
32.000	3.099
33.000	3.205
34.000	3.422
35.000	3.511
36.000	3.530
37.000	3.545
38.000	3.827
39.000	3.892
40.000	4.010
41.000	4.040
42.000	4.133
43.000	4.287
44.000	4.400
45.000	4.472
46.000	4.532
47.000	4.663
48.000	4.778
49.000	4.839
50.000	5.027
51.000	5.081
52.000	5.163
53.000	5.379
54.000	5.475
55.000	5.569
56.000	5.600
57.000	5.710
58.000	5.734
59.000	5.798
60.000	5.869
61.000	6.042
62.000	6.091
63.000	6.167
64.000	6.167
65.000	6.245
66.000	6.264
67.000	6.264
68.000	6.273
69.000	6.350
70.000	6.350
71.000	6.366
72.000	6.423
73.000	6.423
74.000	6.482
75.000	6.482
76.000	6.485
77.000	6.524
78.000	6.524
79.000	6.766
80.000	6.928
81.000	6.962
82.000	6.997
83.000	7.127
84.000	7.373
85.000	7.607
86.000	7.953
