1.000	0.287
2.000	0.372
3.000	0.412
4.000	0.606
5.000	0.686
6.000	0.812
7.000	0.938
8.000	0.943
9.000	1.114
10.000	1.132
11.000	1.166
12.000	1.302
13.000	1.375
14.000	1.631
15.000	1.699
16.000	1.763
17.000	1.857
18.000	2.021
19.000	2.081
20.000	2.240
21.000	2.261
22.000	2.295
23.000	2.326
24.000	2.389
25.000	2.638
26.000	2.763
27.000	2.787
28.000	2.856
29.000	2.907
30.000	2.933
31.000	3.064
32.000	3.161
33.000	3.269
34.000	3.426
35.000	3.598
36.000	3.801
37.000	3.867
38.000	3.902
39.000	4.086
40.000	4.096
41.000	4.258
42.000	4.308
43.000	4.385
44.000	4.542
45.000	4.563
46.000	4.767
47.000	4.867
48.000	4.915
49.000	5.117
50.000	5.286
51.000	5.462
52.000	5.509
53.000	5.673
54.000	5.812
55.000	5.814
56.000	5.860
57.000	5.915
58.000	5.933
59.000	6.107
60.000	6.120
61.000	6.121
62.000	6.130
63.000	6.216
64.000	6.217
65.000	6.218
66.000	6.303
67.000	6.303
68.000	6.375
69.000	6.375
70.000	6.433
71.000	6.433
72.000	6.475
73.000	6.475
74.000	6.549
75.000	6.602
76.000	6.694
77.000	6.759
78.000	6.867
79.000	7.030
80.000	7.034
81.000	7.216
82.000	7.470
83.000	7.566
84.000	7.997
85.000	8.055
86.000	8.056
