1.000	0.288
2.000	0.372
3.000	0.408
4.000	0.607
5.000	0.686
6.000	0.812
7.000	0.931
8.000	0.940
9.000	1.112
10.000	1.121
11.000	1.156
12.000	1.294
13.000	1.370
14.000	1.624
15.000	1.686
16.000	1.739
17.000	1.847
18.000	1.991
19.000	2.081
20.000	2.233
21.000	2.253
22.000	2.268
23.000	2.290
24.000	2.375
25.000	2.638
26.000	2.749
27.000	2.757
28.000	2.842
29.000	2.889
30.000	2.923
31.000	3.049
32.000	3.153
33.000	3.264
34.000	3.426
35.000	3.591
36.000	3.751
37.000	3.817
38.000	3.888
39.000	4.066
40.000	4.084
41.000	4.223
42.000	4.307
43.000	4.331
44.000	4.540
45.000	4.542
46.000	4.740
47.000	4.829
48.000	4.880
49.000	5.076
50.000	5.247
51.000	5.400
52.000	5.446
53.000	5.662
54.000	5.770
55.000	5.788
56.000	5.818
57.000	5.855
58.000	5.911
59.000	6.045
60.000	6.046
61.000	6.121
62.000	6.121
63.000	6.199
64.000	6.217
65.000	6.217
66.000	6.303
67.000	6.303
68.000	6.375
69.000	6.375
70.000	6.433
71.000	6.433
72.000	6.457
73.000	6.475
74.000	6.475
75.000	6.549
76.000	6.618
77.000	6.725
78.000	6.780
79.000	7.005
80.000	7.021
81.000	7.174
82.000	7.388
83.000	7.479
84.000	7.915
85.000	8.032
86.000	8.042
