1.000	0.285
2.000	0.383
3.000	0.391
4.000	0.600
5.000	0.700
6.000	0.811
7.000	0.909
8.000	0.945
9.000	1.066
10.000	1.092
11.000	1.143
12.000	1.257
13.000	1.379
14.000	1.613
15.000	1.646
16.000	1.681
17.000	1.838
18.000	1.907
19.000	2.054
20.000	2.167
21.000	2.224
22.000	2.247
23.000	2.262
24.000	2.330
25.000	2.665
26.000	2.714
27.000	2.744
28.000	2.815
29.000	2.877
30.000	2.883
31.000	3.002
32.000	3.120
33.000	3.238
34.000	3.433
35.000	3.553
36.000	3.614
37.000	3.634
38.000	3.855
39.000	3.967
40.000	4.039
41.000	4.107
42.000	4.179
43.000	4.297
44.000	4.455
45.000	4.537
46.000	4.597
47.000	4.676
48.000	4.858
49.000	4.899
50.000	5.106
51.000	5.195
52.000	5.245
53.000	5.512
54.000	5.590
55.000	5.609
56.000	5.746
57.000	5.753
58.000	5.758
59.000	5.865
60.000	5.900
61.000	6.083
62.000	6.083
63.000	6.145
64.000	6.178
65.000	6.179
66.000	6.179
67.000	6.264
68.000	6.264
69.000	6.336
70.000	6.336
71.000	6.365
72.000	6.368
73.000	6.393
74.000	6.393
75.000	6.435
76.000	6.435
77.000	6.495
78.000	6.579
79.000	6.922
80.000	6.942
81.000	6.995
82.000	7.110
83.000	7.189
84.000	7.553
85.000	7.756
86.000	7.982
