1.000	0.284
2.000	0.373
3.000	0.389
4.000	0.596
5.000	0.684
6.000	0.804
7.000	0.905
8.000	0.929
9.000	1.065
10.000	1.084
11.000	1.126
12.000	1.250
13.000	1.357
14.000	1.595
15.000	1.634
16.000	1.672
17.000	1.818
18.000	1.896
19.000	2.041
20.000	2.151
21.000	2.202
22.000	2.232
23.000	2.232
24.000	2.317
25.000	2.635
26.000	2.666
27.000	2.730
28.000	2.807
29.000	2.850
30.000	2.870
31.000	2.991
32.000	3.112
33.000	3.222
34.000	3.426
35.000	3.536
36.000	3.577
37.000	3.596
38.000	3.842
39.000	3.940
40.000	4.027
41.000	4.083
42.000	4.160
43.000	4.293
44.000	4.434
45.000	4.533
46.000	4.550
47.000	4.675
48.000	4.849
49.000	4.852
50.000	5.075
51.000	5.150
52.000	5.216
53.000	5.464
54.000	5.547
55.000	5.595
56.000	5.695
57.000	5.744
58.000	5.751
59.000	5.840
60.000	5.884
61.000	6.116
62.000	6.134
63.000	6.189
64.000	6.189
65.000	6.287
66.000	6.287
67.000	6.319
68.000	6.330
69.000	6.373
70.000	6.373
71.000	6.445
72.000	6.446
73.000	6.446
74.000	6.505
75.000	6.505
76.000	6.544
77.000	6.547
78.000	6.547
79.000	6.867
80.000	6.941
81.000	7.005
82.000	7.079
83.000	7.168
84.000	7.491
85.000	7.701
86.000	7.974
