1.000	0.285
2.000	0.373
3.000	0.395
4.000	0.598
5.000	0.686
6.000	0.807
7.000	0.915
8.000	0.934
9.000	1.084
10.000	1.092
11.000	1.138
12.000	1.264
13.000	1.363
14.000	1.607
15.000	1.656
16.000	1.696
17.000	1.829
18.000	1.933
19.000	2.052
20.000	2.189
21.000	2.220
22.000	2.242
23.000	2.258
24.000	2.339
25.000	2.637
26.000	2.707
27.000	2.739
28.000	2.820
29.000	2.869
30.000	2.887
31.000	3.011
32.000	3.127
33.000	3.235
34.000	3.427
35.000	3.554
36.000	3.639
37.000	3.672
38.000	3.856
39.000	3.995
40.000	4.047
41.000	4.136
42.000	4.213
43.000	4.297
44.000	4.477
45.000	4.536
46.000	4.647
47.000	4.693
48.000	4.862
49.000	4.921
50.000	5.132
51.000	5.240
52.000	5.302
53.000	5.571
54.000	5.623
55.000	5.650
56.000	5.770
57.000	5.777
58.000	5.817
59.000	5.897
60.000	5.907
61.000	6.154
62.000	6.189
63.000	6.189
64.000	6.244
65.000	6.287
66.000	6.287
67.000	6.373
68.000	6.373
69.000	6.408
70.000	6.420
71.000	6.446
72.000	6.447
73.000	6.505
74.000	6.505
75.000	6.547
76.000	6.547
77.000	6.558
78.000	6.604
79.000	6.957
80.000	6.980
81.000	7.020
82.000	7.215
83.000	7.224
84.000	7.639
85.000	7.835
86.000	7.991
