1.000	0.285
2.000	0.375
3.000	0.396
4.000	0.599
5.000	0.688
6.000	0.808
7.000	0.916
8.000	0.937
9.000	1.085
10.000	1.093
11.000	1.140
12.000	1.266
13.000	1.366
14.000	1.610
15.000	1.658
16.000	1.698
17.000	1.832
18.000	1.934
19.000	2.054
20.000	2.192
21.000	2.223
22.000	2.245
23.000	2.265
24.000	2.341
25.000	2.641
26.000	2.716
27.000	2.742
28.000	2.822
29.000	2.873
30.000	2.889
31.000	3.013
32.000	3.128
33.000	3.237
34.000	3.430
35.000	3.556
36.000	3.646
37.000	3.678
38.000	3.858
39.000	3.998
40.000	4.049
41.000	4.139
42.000	4.218
43.000	4.298
44.000	4.481
45.000	4.537
46.000	4.654
47.000	4.696
48.000	4.863
49.000	4.928
50.000	5.138
51.000	5.249
52.000	5.307
53.000	5.580
54.000	5.625
55.000	5.657
56.000	5.773
57.000	5.780
58.000	5.826
59.000	5.901
60.000	5.912
61.000	6.158
62.000	6.220
63.000	6.220
64.000	6.252
65.000	6.319
66.000	6.319
67.000	6.405
68.000	6.405
69.000	6.414
70.000	6.430
71.000	6.479
72.000	6.479
73.000	6.538
74.000	6.538
75.000	6.567
76.000	6.580
77.000	6.580
78.000	6.610
79.000	6.960
80.000	6.987
81.000	7.025
82.000	7.226
83.000	7.230
84.000	7.651
85.000	7.843
86.000	7.993
