0.0000114389	-0.0001149152	0.0000016265	-0.0000354539	0.0002139871	-0.0001213678	-0.0000435260	-0.0003362597	-0.0000013005	0.0000277758	0.0003785316	-0.0000414008	-0.0001538359	-0.0000371780	0.0004156245	-0.0004033043	-0.0000026897	-0.0000010591	-0.0000781869	-0.0000244029	-0.0000855066	-0.0001176330	-0.0002540181	0.0000261708	-0.0000413863	-0.0001259496	0.0000244753	0.0000111669	-0.0003665021	0.0001017396	0.0000051698	0.0000420641	-0.0000262589	-0.0000045900	0.0000747386	0.0005427988	-0.0000627332	-0.0000193846	0.0001312363	-0.0000071412	0.0002593803	-0.0004153463	0.0000063532	0.0002795592	-0.0000021253	0.0000004374	0.0001404778	0.0000016562	0.0000386481	-0.0001392593	0.0000432415	0.0001171381	-0.0000748776	-0.0000128506	0.0000759648	0.0000314482	0.0000764386	0.0000840241	-0.0000947399	0.0000189410	0.0001647197	0.0000208974	0.0000000756	0.0000002589	-0.0000001778	-0.0000000072	-0.0000302106	-0.0000029514	0.0000001403	0.0000001798	0.0002865518	-0.0000027224	-0.0000000877	-0.0000126451	0.0000003192	-0.0000173466	0.0000002196	-0.0000000430	0.0003062881	-0.0000374816	-0.0000614268	0.0000001395	0.0001759090	-0.0000229265	0.0000013007	-0.0000303981
0.0002090288	0.0000000192	0.0005449296	0.0001274890	0.0000000162	0.0000053506	-0.0000397707	-0.0000000163	0.0000011821	0.0000726731	-0.0000000060	0.0002255650	0.0000000258	0.0000000207	-0.0001500943	-0.0002303967	0.0000000197	-0.0000000152	0.0002521756	0.0006380693	0.0000000307	-0.0000596323	-0.0000000056	-0.0000000109	0.0000000432	-0.0000294857	-0.0000000227	0.0000450707	0.0000000356	0.0000000075	-0.0000000203	0.0000179990	-0.0000000004	-0.0000043693	0.0000000535	-0.0000000498	-0.0000004180	-0.0000000288	-0.0000616274	-0.0000000243	0.0000621611	-0.0000127734	-0.0000000364	-0.0000422852	0.0000002244	0.0000037064	-0.0000290258	-0.0000005726	-0.0000101849	0.0000452829	0.0000011833	-0.0000004108	-0.0001459131	0.0000001301	-0.0000255546	0.0000048231	-0.0000000566	0.0000478906	0.0000403426	0.0000616410	0.0000003410	0.0000000709	0.0000000475	0.0000012086	-0.0000034312	-0.0000000467	-0.0000003332	0.0001816718	-0.0000000398	-0.0000006700	-0.0000000461	-0.0000000245	0.0000000608	-0.0000151501	0.0000000048	-0.0000208101	-0.0000000135	0.0000000496	0.0000155223	0.0000002511	0.0000272838	0.0000290096	-0.0000186385	0.0000586171	0.0000000287	0.0000019945
0.0000000604	0.0000074842	0.0000060495	0.0000085200	-0.0000078766	0.0000146882	-0.0000158895	0.0000079713	0.0000002247	-0.0000168137	0.0000020541	-0.0000199186	-0.0000124181	-0.0000116596	-0.0000010100	0.0000039558	-0.0000135572	0.0000018803	-0.0000029699	-0.0000051770	0.0000106657	-0.0000152206	-0.0000063841	0.0000068576	-0.0000414585	-0.0000026982	0.0000228459	-0.0000120838	-0.0000128685	-0.0000044992	0.0000057792	-0.0000059061	-0.0000173385	-0.0000216117	0.0000145596	-0.0000070855	0.0000016090	0.0000209031	-0.0000391982	0.0000175685	0.0000248265	-0.0000085381	-0.0000297306	0.0000143116	0.0000187623	0.0000069110	-0.0000321127	0.0001120956	-0.0000017175	-0.0000034775	-0.0004590669	0.0001976834	-0.0001006717	-0.0000185280	0.0000286010	0.0000800472	0.0000301594	-0.0001442396	-0.0000213382	-0.0001398120	-0.0001272768	-0.0000271997	0.0000000181	-0.0000011937	0.0000060649	-0.0000000449	-0.0000584142	-0.0003856899	-0.0000000039	0.0000023501	0.0000358489	-0.0000003506	-0.0000006560	0.0000276939	0.0000000326	0.0000378754	0.0000000031	-0.0000003272	-0.0000209892	0.0000514249	-0.0000252005	0.0000169243	0.0000599569	0.0002648294	-0.0000041113	0.0000185063
-0.0000114346	-0.0001149176	-0.0000016128	0.0000354445	0.0002139885	0.0001213489	0.0000435684	-0.0003362515	-0.0000013005	-0.0000277237	0.0003785365	0.0000414132	-0.0001538195	-0.0000372065	-0.0004156269	0.0004033085	-0.0000026868	-0.0000010683	0.0000781874	0.0000244058	-0.0000855570	0.0001176517	-0.0002539983	0.0000261720	-0.0000413848	0.0001259751	0.0000243750	-0.0000110846	-0.0003665046	0.0001017175	0.0000052274	-0.0000420473	-0.0000262798	0.0000045944	0.0000747381	0.0005427917	-0.0000627321	-0.0000193642	-0.0001312491	-0.0000071518	-0.0002594000	0.0004153471	0.0000066125	-0.0002795543	-0.0000022746	0.0000004355	-0.0001404748	0.0000013834	-0.0000386688	0.0001392406	0.0000432456	0.0001171462	0.0000748799	-0.0000120495	-0.0000761024	0.0000313201	0.0000672488	-0.0000915804	0.0000947259	-0.0000188759	0.0001647240	0.0000208839	0.0000000757	-0.0000002588	0.0000001777	-0.0000000072	-0.0000302221	0.0000027750	0.0000001403	-0.0000001795	0.0002865437	-0.0000027223	0.0000000878	0.0000127157	0.0000003197	0.0000174436	0.0000002197	0.0000000430	-0.0003062919	-0.0000375078	0.0000613823	0.0000001346	-0.0001759180	0.0000229270	0.0000012335	0.0000303932
0.0002090288	0.0000000477	0.0005449296	0.0001274890	-0.0000000143	0.0000053506	-0.0000397707	0.0000000132	-0.0000011822	0.0000726731	-0.0000000053	0.0002255650	-0.0000000204	-0.0000000206	-0.0001500943	-0.0002303967	-0.0000000239	-0.0000000095	0.0002521756	0.0006380693	0.0000000569	-0.0000596323	-0.0000000201	0.0000000041	-0.0000000499	-0.0000294856	0.0000000142	0.0000450708	-0.0000000223	0.0000000157	-0.0000000166	0.0000179990	0.0000000063	-0.0000043693	-0.0000000542	0.0000000498	0.0000004181	0.0000000333	-0.0000616274	-0.0000000159	0.0000621611	-0.0000127734	0.0000000561	-0.0000422851	-0.0000002518	-0.0000037063	-0.0000290255	0.0000005003	-0.0000101896	0.0000452827	-0.0000011831	0.0000004189	-0.0001459131	0.0000001248	-0.0000255546	-0.0000047587	0.0000050493	0.0000476303	0.0000403426	0.0000616408	-0.0000003703	-0.0000000721	-0.0000000475	0.0000012086	-0.0000034312	0.0000000468	-0.0000005799	0.0001816711	0.0000000398	-0.0000006700	0.0000000795	0.0000000242	0.0000000608	-0.0000151502	-0.0000000054	-0.0000208101	0.0000000135	0.0000000496	0.0000155223	-0.0000002696	0.0000272833	-0.0000290103	-0.0000186379	0.0000586171	-0.0000000447	0.0000019947
-0.0000000606	0.0000074838	-0.0000060504	-0.0000085196	-0.0000078771	-0.0000146874	0.0000158883	0.0000079748	0.0000002247	0.0000168134	0.0000020520	0.0000199187	-0.0000124182	-0.0000116593	0.0000010098	-0.0000039562	-0.0000135571	0.0000018801	0.0000029698	0.0000051755	0.0000106609	0.0000152233	-0.0000063813	0.0000068576	-0.0000414550	0.0000027196	0.0000228355	0.0000121041	-0.0000128654	-0.0000044926	0.0000057676	0.0000059204	-0.0000173313	0.0000216107	0.0000145636	-0.0000070863	0.0000016088	0.0000208971	0.0000392039	0.0000175864	-0.0000247984	0.0000085735	-0.0000297241	-0.0000143271	0.0000187403	0.0000069152	0.0000321352	0.0001121054	0.0000006858	0.0000034209	-0.0004590816	0.0001976774	0.0001006634	-0.0000182374	-0.0000288102	0.0000802420	0.0000450265	0.0001401738	0.0000213288	0.0001397602	-0.0001273443	-0.0000271873	0.0000000180	0.0000011937	-0.0000060654	-0.0000000448	-0.0000603674	0.0003853700	-0.0000000039	-0.0000023499	0.0000359120	-0.0000003512	0.0000006560	-0.0000277108	0.0000000315	-0.0000378986	0.0000000031	0.0000003272	0.0000209859	0.0000514073	0.0000252594	0.0000169230	-0.0000599412	-0.0002648280	-0.0000040651	-0.0000184866
0.0000240751	0.0000096361	-0.0000108751	-0.0000193155	-0.0000062442	0.0000051652	-0.0000144030	0.0000021955	-0.0000000926	-0.0000218308	0.0000334831	-0.0000050168	-0.0000532765	-0.0000304877	-0.0000476367	-0.0000496561	-0.0000109558	0.0000000251	0.0000248939	-0.0000277213	-0.0000573216	0.0000137852	-0.0001004029	-0.0000062992	0.0000618067	0.0000166955	-0.0000761456	-0.0000432673	0.0002498419	-0.0000426695	-0.0000225884	-0.0000210791	0.0000688491	0.0000104556	-0.0000446372	0.0000881810	-0.0000163791	-0.0000642968	0.0000505685	-0.0000434871	-0.0000078536	-0.0000291128	0.0000507281	0.0000181327	-0.0000189853	0.0000052295	-0.0000083840	-0.0000347596	-0.0000059583	0.0000426879	0.0000224638	0.0001558568	-0.0000139908	-0.0000144807	-0.0000425005	0.0000274840	0.0000611054	-0.0000353993	0.0000587347	0.0000075379	0.0000379427	0.0000039396	0.0000000123	0.0000001454	-0.0000005171	-0.0000000006	-0.0000006230	0.0000296915	0.0000000142	-0.0000001361	0.0000291016	-0.0000002767	0.0000000076	0.0000108911	0.0000000338	0.0000148850	0.0000000244	0.0000000236	-0.0000532050	-0.0000390112	0.0000015263	-0.0000003577	0.0000661132	0.0000080831	0.0000075821	-0.0000678499
0.0002949938	0.0000000083	0.0000202743	-0.0003364434	-0.0000000043	-0.0001543131	0.0003020102	0.0000000214	0.0000000000	-0.0000855099	0.0000000114	-0.0003859238	-0.0000000032	0.0000000077	0.0000149837	-0.0000735257	0.0000000097	-0.0000000115	0.0001786170	0.0001044935	-0.0000000406	0.0001357495	0.0000000199	-0.0000000026	0.0000000103	0.0002109697	0.0000000035	-0.0003524727	-0.0000000587	-0.0000001064	0.0000002396	-0.0003264520	-0.0000000500	0.0004143516	0.0000000484	-0.0000000048	0.0000000042	0.0000000223	-0.0001798905	-0.0000000177	-0.0000882732	0.0000625922	-0.0000000079	0.0000796930	-0.0000000298	0.0000000211	0.0005760784	0.0000003593	0.0000897011	-0.0002533736	-0.0000000077	-0.0000000111	-0.0000081283	0.0000003969	-0.0000797954	0.0000000346	0.0000042245	0.0000816282	0.0002718128	-0.0001572998	0.0000000224	-0.0000000915	-0.0000000000	-0.0000002915	0.0000014654	0.0000000001	0.0000004311	-0.0000914797	0.0000000000	0.0000005028	0.0000000872	-0.0000000009	-0.0000000069	-0.0001837140	-0.0000000036	-0.0002517354	-0.0000000000	0.0000002536	0.0000792146	0.0000000016	-0.0001203353	-0.0000000024	-0.0004250378	0.0000755847	-0.0000001759	0.0001686483
0.0000076874	0.0000859035	-0.0000023550	0.0000336543	-0.0001372918	0.0001579568	0.0000585036	0.0002930445	-0.0000000495	-0.0000504836	-0.0001797474	0.0000007813	-0.0004089077	-0.0005856918	-0.0001823702	0.0000981401	-0.0007547138	0.0001051067	-0.0000367916	-0.0000303163	0.0005489300	-0.0004418884	-0.0003476939	0.0003457603	-0.0000005238	-0.0000735193	0.0003679287	-0.0002286723	-0.0001360079	-0.0000874743	0.0000686169	-0.0000390167	-0.0000869543	-0.0009066417	-0.0000505365	0.0000010875	0.0000608125	-0.0001442227	-0.0001945475	-0.0001492607	-0.0001188764	0.0000082112	0.0002622534	0.0006745069	-0.0001435484	-0.0000340361	-0.0008326749	-0.0005437561	0.0000017089	-0.0002160541	0.0000469451	-0.0000958683	-0.0000032515	-0.0000957652	0.0003747869	0.0002743365	0.0005095865	-0.0006060387	-0.0002045654	0.0005333112	0.0000079137	-0.0000634000	0.0000000382	0.0000007284	-0.0000031472	-0.0000001207	-0.0003396183	0.0001905959	-0.0000000293	-0.0000010481	-0.0000339589	0.0000002885	0.0000001980	0.0001088849	0.0000000047	0.0001492799	0.0000000154	-0.0000001460	0.0001482915	0.0005970368	0.0004841106	-0.0000122314	0.0000187041	-0.0001707189	-0.0000434705	-0.0000753188
0.0000164961	0.0000160101	-0.0000151314	0.0000083352	-0.0000158160	0.0000137727	-0.0000382845	-0.0000294188	-0.0000001204	0.0000014553	0.0000613478	0.0000432955	0.0000155689	0.0000257585	0.0000024244	0.0000075799	0.0000000109	0.0000020099	-0.0000297099	-0.0000078829	0.0000100766	-0.0000021482	-0.0001688340	0.0000550344	0.0001109145	-0.0000400293	0.0000294082	0.0000913750	0.0003313663	-0.0001144474	0.0000089374	0.0000676366	-0.0000023151	-0.0000288926	-0.0000096668	0.0001490671	-0.0000126033	-0.0000589509	-0.0000080952	-0.0000479419	0.0000203195	0.0000189573	0.0000671363	-0.0000475697	-0.0000285741	0.0000035343	-0.0000291753	-0.0000672515	-0.0000021027	-0.0000184137	-0.0000336591	0.0000395574	0.0000083408	-0.0000018131	0.0000452635	-0.0000087525	-0.0000126245	0.0000348899	-0.0000695055	-0.0000033970	-0.0000015731	0.0000072506	-0.0000000070	-0.0000001272	0.0000004569	0.0000000193	0.0000473621	-0.0000261562	0.0000000117	0.0000001199	0.0000184089	-0.0000001703	-0.0000000027	-0.0000133140	0.0000000158	-0.0000182033	0.0000000103	-0.0000000200	0.0000607698	-0.0001224627	0.0000029526	0.0000020140	-0.0000918478	-0.0000042109	0.0000077724	0.0000794771
