1.000	0.282
2.000	0.371
3.000	0.380
4.000	0.589
5.000	0.680
6.000	0.798
7.000	0.891
8.000	0.919
9.000	1.036
10.000	1.069
11.000	1.109
12.000	1.227
13.000	1.348
14.000	1.575
15.000	1.597
16.000	1.646
17.000	1.802
18.000	1.848
19.000	2.014
20.000	2.098
21.000	2.164
22.000	2.210
23.000	2.215
24.000	2.286
25.000	2.613
26.000	2.628
27.000	2.714
28.000	2.788
29.000	2.824
30.000	2.842
31.000	2.961
32.000	3.089
33.000	3.200
34.000	3.421
35.000	3.476
36.000	3.483
37.000	3.523
38.000	3.821
39.000	3.847
40.000	3.990
41.000	3.997
42.000	4.109
43.000	4.284
44.000	4.367
45.000	4.405
46.000	4.531
47.000	4.653
48.000	4.736
49.000	4.827
50.000	4.990
51.000	5.019
52.000	5.102
53.000	5.307
54.000	5.401
55.000	5.518
56.000	5.539
57.000	5.674
58.000	5.717
59.000	5.765
60.000	5.857
61.000	5.960
62.000	6.051
63.000	6.167
64.000	6.167
65.000	6.187
66.000	6.222
67.000	6.264
68.000	6.264
69.000	6.307
70.000	6.350
71.000	6.350
72.000	6.423
73.000	6.423
74.000	6.447
75.000	6.482
76.000	6.482
77.000	6.524
78.000	6.524
79.000	6.676
80.000	6.873
81.000	6.922
82.000	6.992
83.000	7.099
84.000	7.276
85.000	7.507
86.000	7.943
