1.000	0.283
2.000	0.372
3.000	0.386
4.000	0.592
5.000	0.682
6.000	0.801
7.000	0.901
8.000	0.925
9.000	1.056
10.000	1.078
11.000	1.121
12.000	1.242
13.000	1.353
14.000	1.589
15.000	1.625
16.000	1.665
17.000	1.813
18.000	1.886
19.000	2.031
20.000	2.135
21.000	2.195
22.000	2.226
23.000	2.226
24.000	2.309
25.000	2.630
26.000	2.654
27.000	2.724
28.000	2.801
29.000	2.844
30.000	2.860
31.000	2.982
32.000	3.105
33.000	3.213
34.000	3.423
35.000	3.524
36.000	3.552
37.000	3.567
38.000	3.834
39.000	3.915
40.000	4.018
41.000	4.060
42.000	4.144
43.000	4.289
44.000	4.416
45.000	4.507
46.000	4.534
47.000	4.668
48.000	4.811
49.000	4.845
50.000	5.050
51.000	5.113
52.000	5.187
53.000	5.419
54.000	5.509
55.000	5.582
56.000	5.645
57.000	5.726
58.000	5.742
59.000	5.817
60.000	5.875
61.000	6.079
62.000	6.110
63.000	6.167
64.000	6.167
65.000	6.264
66.000	6.264
67.000	6.278
68.000	6.300
69.000	6.350
70.000	6.350
71.000	6.401
72.000	6.423
73.000	6.423
74.000	6.482
75.000	6.482
76.000	6.513
77.000	6.524
78.000	6.524
79.000	6.814
80.000	6.934
81.000	7.001
82.000	7.017
83.000	7.146
84.000	7.428
85.000	7.650
86.000	7.963
