1.000	0.284
2.000	0.369
3.000	0.391
4.000	0.594
5.000	0.679
6.000	0.800
7.000	0.908
8.000	0.926
9.000	1.066
10.000	1.085
11.000	1.128
12.000	1.254
13.000	1.352
14.000	1.597
15.000	1.644
16.000	1.683
17.000	1.818
18.000	1.920
19.000	2.040
20.000	2.167
21.000	2.204
22.000	2.226
23.000	2.232
24.000	2.328
25.000	2.624
26.000	2.664
27.000	2.728
28.000	2.809
29.000	2.852
30.000	2.875
31.000	3.001
32.000	3.118
33.000	3.221
34.000	3.412
35.000	3.539
36.000	3.597
37.000	3.635
38.000	3.843
39.000	3.967
40.000	4.035
41.000	4.111
42.000	4.186
43.000	4.291
44.000	4.450
45.000	4.534
46.000	4.599
47.000	4.671
48.000	4.850
49.000	4.876
50.000	5.099
51.000	5.185
52.000	5.264
53.000	5.512
54.000	5.605
55.000	5.607
56.000	5.748
57.000	5.750
58.000	5.757
59.000	5.871
60.000	5.874
61.000	5.920
62.000	5.920
63.000	6.014
64.000	6.014
65.000	6.097
66.000	6.097
67.000	6.131
68.000	6.167
69.000	6.167
70.000	6.192
71.000	6.223
72.000	6.223
73.000	6.263
74.000	6.263
75.000	6.353
76.000	6.369
77.000	6.496
78.000	6.565
79.000	6.920
80.000	6.939
81.000	6.991
82.000	7.113
83.000	7.185
84.000	7.552
85.000	7.777
86.000	7.974
