1.000	0.285
2.000	0.383
3.000	0.391
4.000	0.600
5.000	0.700
6.000	0.811
7.000	0.909
8.000	0.946
9.000	1.066
10.000	1.092
11.000	1.143
12.000	1.257
13.000	1.379
14.000	1.614
15.000	1.647
16.000	1.682
17.000	1.838
18.000	1.908
19.000	2.055
20.000	2.168
21.000	2.225
22.000	2.248
23.000	2.263
24.000	2.331
25.000	2.665
26.000	2.716
27.000	2.744
28.000	2.815
29.000	2.877
30.000	2.884
31.000	3.002
32.000	3.120
33.000	3.239
34.000	3.434
35.000	3.553
36.000	3.616
37.000	3.635
38.000	3.855
39.000	3.968
40.000	4.039
41.000	4.108
42.000	4.180
43.000	4.297
44.000	4.456
45.000	4.537
46.000	4.599
47.000	4.676
48.000	4.858
49.000	4.901
50.000	5.108
51.000	5.197
52.000	5.247
53.000	5.514
54.000	5.592
55.000	5.609
56.000	5.749
57.000	5.754
58.000	5.759
59.000	5.866
60.000	5.901
61.000	6.086
62.000	6.086
63.000	6.146
64.000	6.181
65.000	6.182
66.000	6.182
67.000	6.267
68.000	6.267
69.000	6.339
70.000	6.339
71.000	6.367
72.000	6.370
73.000	6.396
74.000	6.396
75.000	6.438
76.000	6.438
77.000	6.498
78.000	6.580
79.000	6.925
80.000	6.942
81.000	6.995
82.000	7.113
83.000	7.190
84.000	7.556
85.000	7.759
86.000	7.983
